epoch,beta,avg_loss,avg_psnr,type,teacher forcing ratio,teacher forcing,learning_rate
58,0.7999999999999999,0.02625327743589878,33.066161344829744,train,0,False,1e-05
58,0.7999999999999999,0.4240564703941345,32.10621079655633,valid,0,False,1e-05
59,0.8999999999999999,0.026602359488606453,33.069624533742726,train,0,False,1e-05
59,0.8999999999999999,0.47766000032424927,31.508696569736887,valid,0,False,1e-05
60,0.0,0.023301148787140846,33.00562553361521,train,0,False,1e-05
60,0.0,0.35635313391685486,33.04585007756996,valid,0,False,1e-05
61,0.1,0.023276863619685173,33.147355824984174,train,0,False,1e-05
61,0.1,0.3552842140197754,32.77199868898134,valid,0,False,1e-05
62,0.2,0.02315635234117508,33.256055181079006,train,0,False,1e-05
62,0.2,0.34678101539611816,32.95759636495375,valid,0,False,1e-05
63,0.30000000000000004,0.023214545100927353,33.32206083485915,train,0,False,1e-05
63,0.30000000000000004,0.38890519738197327,32.4448742131171,valid,0,False,1e-05
64,0.4,0.023610061034560204,33.32825284184248,train,0,False,1e-05
64,0.4,0.3385453224182129,32.994042804396585,valid,0,False,1e-05
65,0.5,0.023868154734373093,33.38074178766544,train,0,False,1e-05
65,0.5,0.4260774552822113,31.909430162705753,valid,0,False,1e-05
66,0.6,0.024114733561873436,33.37990636183663,train,0,False,1e-05
66,0.6,0.44446778297424316,31.84927309942928,valid,0,False,1e-05
67,0.7,0.024421922862529755,33.385619966523294,train,0,False,1e-05
67,0.7,0.37162357568740845,32.57744273623905,valid,0,False,1e-05
68,0.7999999999999999,0.024699144065380096,33.408127771170065,train,0,False,1e-05
68,0.7999999999999999,0.4160621166229248,32.07852455163419,valid,0,False,1e-05
69,0.8999999999999999,0.02486797422170639,33.42837096680016,train,0,False,1e-05
69,0.8999999999999999,0.5454437136650085,30.859113453681594,valid,0,False,1e-05
70,0.0,0.021689502522349358,33.31284729114667,train,0,False,1e-05
70,0.0,0.3187057375907898,33.35740439349782,valid,0,False,1e-05
71,0.1,0.02143336459994316,33.49264401893203,train,0,False,1e-05
71,0.1,0.3044872581958771,33.496332311099586,valid,0,False,1e-05
72,0.2,0.021268470212817192,33.662242781217984,train,0,False,1e-05
72,0.2,0.29909205436706543,33.50040800582813,valid,0,False,1e-05
73,0.30000000000000004,0.02141297049820423,33.68351534366955,train,0,False,1e-05
73,0.30000000000000004,0.3564538359642029,32.74187278141088,valid,0,False,1e-05
74,0.4,0.021687351167201996,33.693558284625226,train,0,False,1e-05
74,0.4,0.3607178330421448,32.5739210914163,valid,0,False,1e-05
75,0.5,0.0220608189702034,33.697879215281574,train,0,False,1e-05
75,0.5,0.36192217469215393,32.6583658833951,valid,0,False,1e-05
76,0.6,0.022413332015275955,33.701148492713024,train,0,False,1e-05
76,0.6,0.43626466393470764,31.713337723894224,valid,0,False,1e-05
77,0.7,0.022995173931121826,33.67808751637446,train,0,False,1e-05
77,0.7,0.3754763603210449,32.44617171052529,valid,0,False,1e-05
78,0.7999999999999999,0.02295541577041149,33.72440744305683,train,0,False,1e-05
78,0.7999999999999999,0.3897337019443512,32.35480712745072,valid,0,False,1e-05
79,0.8999999999999999,0.023267162963747978,33.740151588521954,train,0,False,1e-05
79,0.8999999999999999,0.45576268434524536,31.585430760830878,valid,0,False,1e-05
80,0.0,0.020199459046125412,33.64433523173998,train,0,False,1e-05
80,0.0,0.4068854749202728,32.1510476141173,valid,0,False,1e-05
81,0.1,0.020457908511161804,33.74199248521043,train,0,False,1e-05
81,0.1,0.49854692816734314,31.155352442366897,valid,0,False,1e-05
82,0.2,0.020124662667512894,33.854026808789946,train,0,False,1e-05
82,0.2,0.3262583017349243,33.09078534343095,valid,0,False,1e-05
83,0.30000000000000004,0.02034866251051426,33.92227883853711,train,0,False,1e-05
83,0.30000000000000004,0.3779793083667755,32.34717112542715,valid,0,False,1e-05
81,0.1,0.019957035779953003,33.88874820832286,train,0,False,1e-05
81,0.1,0.38057926297187805,32.32215525046441,valid,0,False,1e-05
82,0.2,0.019823024049401283,33.95958793763191,train,0,False,1e-05
82,0.2,0.3354036211967468,32.95812067962792,valid,0,False,1e-05
83,0.30000000000000004,0.02000545896589756,33.947233130916516,train,0,False,1.0000000000000002e-06
83,0.30000000000000004,0.2147722840309143,34.92878320145114,valid,0,False,1.0000000000000002e-06
84,0.4,0.019805578514933586,34.16144003263082,train,0,False,1.0000000000000002e-06
84,0.4,0.21239863336086273,34.96777220333324,valid,0,False,1.0000000000000002e-06
85,0.5,0.01999262161552906,34.19627231384603,train,0,False,1.0000000000000002e-06
85,0.5,0.21073737740516663,35.003688011715255,valid,0,False,1.0000000000000002e-06
86,0.6,0.020606406033039093,34.07773760297221,train,0,False,1.0000000000000002e-07
86,0.6,0.1772759109735489,35.767767692408235,valid,0,False,1.0000000000000002e-07
87,0.7,0.020490042865276337,34.22048965839674,train,0,False,1.0000000000000002e-07
87,0.7,0.17502152919769287,35.81536840672334,valid,0,False,1.0000000000000002e-07
88,0.7999999999999999,0.020776569843292236,34.241055104163365,train,0,False,1.0000000000000002e-07
88,0.7999999999999999,0.17406916618347168,35.84041946301968,valid,0,False,1.0000000000000002e-07
89,0.8999999999999999,0.02104029804468155,34.252547370418384,train,0,False,1.0000000000000002e-07
89,0.8999999999999999,0.17327800393104553,35.859858359744706,valid,0,False,1.0000000000000002e-07
90,0.0,0.018229860812425613,34.25901651813139,train,0,False,1.0000000000000002e-07
90,0.0,0.17313772439956665,35.865293624101646,valid,0,False,1.0000000000000002e-07
91,0.1,0.018545128405094147,34.25936975753946,train,0,False,1.0000000000000002e-07
91,0.1,0.17282630503177643,35.86955325516305,valid,0,False,1.0000000000000002e-07
92,0.2,0.018823448568582535,34.263681004924166,train,0,False,1.0000000000000002e-07
92,0.2,0.1725863665342331,35.876418809632995,valid,0,False,1.0000000000000002e-07
93,0.30000000000000004,0.01912692002952099,34.267687318781334,train,0,False,1.0000000000000002e-07
93,0.30000000000000004,0.1726485639810562,35.880366739294296,valid,0,False,1.0000000000000002e-07
94,0.4,0.019434550777077675,34.26839311612041,train,0,False,1.0000000000000002e-07
94,0.4,0.17218121886253357,35.88947994796195,valid,0,False,1.0000000000000002e-07
95,0.5,0.019733678549528122,34.27214953432799,train,0,False,1.0000000000000002e-07
95,0.5,0.1722227931022644,35.89236078732343,valid,0,False,1.0000000000000002e-07
96,0.6,0.02003411576151848,34.27329164591138,train,0,False,1.0000000000000002e-07
96,0.6,0.17215463519096375,35.89041984934117,valid,0,False,1.0000000000000002e-07
97,0.7,0.020324798300862312,34.27546349794122,train,0,False,1.0000000000000002e-07
97,0.7,0.17208003997802734,35.89806900873472,valid,0,False,1.0000000000000002e-07
98,0.7999999999999999,0.02065301686525345,34.27430958368445,train,0,False,1.0000000000000002e-07
98,0.7999999999999999,0.17229627072811127,35.89633471332787,valid,0,False,1.0000000000000002e-07
99,0.8999999999999999,0.02090463787317276,34.28117507352107,train,0,False,1.0000000000000002e-07
99,0.8999999999999999,0.17182128131389618,35.90798183010568,valid,0,False,1.0000000000000002e-07
100,0.0,0.01813659444451332,34.2806494122577,train,0,False,1.0000000000000002e-07
100,0.0,0.1718764305114746,35.903508566900356,valid,0,False,1.0000000000000002e-07
101,0.1,0.01842649281024933,34.28326423882922,train,0,False,1.0000000000000002e-07
101,0.1,0.17182153463363647,35.90632462918474,valid,0,False,1.0000000000000002e-07
102,0.2,0.018723824992775917,34.283821334100516,train,0,False,1.0000000000000002e-07
102,0.2,0.17165695130825043,35.91006463055391,valid,0,False,1.0000000000000002e-07
103,0.30000000000000004,0.019046936184167862,34.28539484569594,train,0,False,1.0000000000000002e-07
103,0.30000000000000004,0.1716923862695694,35.90987627911833,valid,0,False,1.0000000000000002e-07
104,0.4,0.019348975270986557,34.28733036262756,train,0,False,1.0000000000000002e-07
104,0.4,0.17181767523288727,35.90885340352506,valid,0,False,1.0000000000000002e-07
105,0.5,0.019631879404187202,34.28920569668022,train,0,False,1.0000000000000002e-07
105,0.5,0.171487957239151,35.91433234283011,valid,0,False,1.0000000000000002e-07
106,0.6,0.019924186170101166,34.29169273597964,train,0,False,1.0000000000000002e-07
106,0.6,0.17155762016773224,35.91377063017392,valid,0,False,1.0000000000000002e-07
107,0.7,0.020229443907737732,34.2923636485274,train,0,False,1.0000000000000002e-07
107,0.7,0.17126916348934174,35.92398358755915,valid,0,False,1.0000000000000002e-07
108,0.7999999999999999,0.02053171955049038,34.29483508965278,train,0,False,1.0000000000000002e-07
108,0.7999999999999999,0.1713462471961975,35.92001655712037,valid,0,False,1.0000000000000002e-07
109,0.8999999999999999,0.02084476687014103,34.29434739324096,train,0,False,1.0000000000000002e-07
109,0.8999999999999999,0.17079482972621918,35.93133661364144,valid,0,False,1.0000000000000002e-07
110,0.0,0.018061649054288864,34.29738789269233,train,0,False,1.0000000000000002e-07
110,0.0,0.17103061079978943,35.92646166402699,valid,0,False,1.0000000000000002e-07
111,0.1,0.018357964232563972,34.298894233703635,train,0,False,1.0000000000000002e-07
111,0.1,0.1713213324546814,35.92094459897574,valid,0,False,1.0000000000000002e-07
112,0.2,0.01864858716726303,34.299779536339535,train,0,False,1.0000000000000002e-07
112,0.2,0.17097602784633636,35.9289627772636,valid,0,False,1.0000000000000002e-07
113,0.30000000000000004,0.01897328905761242,34.302265711548536,train,0,False,1.0000000000000002e-07
113,0.30000000000000004,0.17131614685058594,35.92740406406324,valid,0,False,1.0000000000000002e-07
114,0.4,0.019263172522187233,34.30225220407468,train,0,False,1.0000000000000002e-07
114,0.4,0.171136274933815,35.92812172142235,valid,0,False,1.0000000000000002e-07
115,0.5,0.019560247659683228,34.3053374420494,train,0,False,1.0000000000000002e-07
115,0.5,0.17125476896762848,35.92974062072075,valid,0,False,1.0000000000000002e-07
116,0.6,0.01985100843012333,34.30656134550033,train,0,False,1.0000000000000002e-07
116,0.6,0.1711050420999527,35.93157461072379,valid,0,False,1.0000000000000002e-07
117,0.7,0.020149078220129013,34.30821650974728,train,0,False,1.0000000000000002e-07
117,0.7,0.17115052044391632,35.9296855047132,valid,0,False,1.0000000000000002e-07
118,0.7999999999999999,0.020452294498682022,34.30867259183498,train,0,False,1.0000000000000002e-07
118,0.7999999999999999,0.17080293595790863,35.93657689481168,valid,0,False,1.0000000000000002e-07
119,0.8999999999999999,0.020754223689436913,34.31053417533957,train,0,False,1.0000000000000002e-07
119,0.8999999999999999,0.1707751601934433,35.939415763406195,valid,0,False,1.0000000000000002e-07
120,0.0,0.017983071506023407,34.312344910324256,train,0,False,1.0000000000000002e-07
120,0.0,0.1706228107213974,35.941672645047284,valid,0,False,1.0000000000000002e-07
121,0.1,0.018285276368260384,34.31334063966813,train,0,False,1.0000000000000002e-07
121,0.1,0.1710246503353119,35.93696110578334,valid,0,False,1.0000000000000002e-07
122,0.2,0.01857984997332096,34.31495208395683,train,0,False,1.0000000000000002e-07
122,0.2,0.17075440287590027,35.93786639894325,valid,0,False,1.0000000000000002e-07
123,0.30000000000000004,0.018876882269978523,34.31553834246563,train,0,False,1.0000000000000002e-07
123,0.30000000000000004,0.17101261019706726,35.93542868609648,valid,0,False,1.0000000000000002e-07
124,0.4,0.019171668216586113,34.31668481806277,train,0,False,1.0000000000000002e-07
124,0.4,0.17075784504413605,35.94087801146394,valid,0,False,1.0000000000000002e-07
125,0.5,0.019479388371109962,34.318994196327765,train,0,False,1.0000000000000002e-07
125,0.5,0.17066171765327454,35.946721845666254,valid,0,False,1.0000000000000002e-07
126,0.6,0.019778622314333916,34.318712737298796,train,0,False,1.0000000000000002e-07
126,0.6,0.17059417068958282,35.942566169653865,valid,0,False,1.0000000000000002e-07
127,0.7,0.020085977390408516,34.319101646259256,train,0,False,1.0000000000000002e-07
127,0.7,0.17070233821868896,35.941789912116164,valid,0,False,1.0000000000000002e-07
128,0.7999999999999999,0.02038530819118023,34.32164851141486,train,0,False,1.0000000000000002e-07
128,0.7999999999999999,0.17093917727470398,35.939672706616136,valid,0,False,1.0000000000000002e-07
129,0.8999999999999999,0.02068999782204628,34.321925229636584,train,0,False,1.0000000000000002e-07
129,0.8999999999999999,0.17037248611450195,35.94993250472368,valid,0,False,1.0000000000000002e-07
130,0.0,0.017923004925251007,34.32370339432577,train,0,False,1.0000000000000002e-07
130,0.0,0.17079158127307892,35.944306481244645,valid,0,False,1.0000000000000002e-07
131,0.1,0.018223047256469727,34.3244648791898,train,0,False,1.0000000000000002e-07
131,0.1,0.1706276834011078,35.94560124347244,valid,0,False,1.0000000000000002e-07
132,0.2,0.018509231507778168,34.326710652095066,train,0,False,1.0000000000000002e-07
132,0.2,0.1705615520477295,35.949653040244584,valid,0,False,1.0000000000000002e-07
133,0.30000000000000004,0.018818404525518417,34.32893790772144,train,0,False,1.0000000000000002e-07
133,0.30000000000000004,0.17072317004203796,35.94640357012968,valid,0,False,1.0000000000000002e-07
134,0.4,0.019125664606690407,34.32843118040021,train,0,False,1.0000000000000002e-07
134,0.4,0.17051737010478973,35.94984783845789,valid,0,False,1.0000000000000002e-07
135,0.5,0.019403746351599693,34.33108012193249,train,0,False,1.0000000000000002e-07
135,0.5,0.17045415937900543,35.94609713895522,valid,0,False,1.0000000000000002e-07
136,0.6,0.019723040983080864,34.33132912436861,train,0,False,1.0000000000000002e-07
136,0.6,0.1704535335302353,35.95288236645333,valid,0,False,1.0000000000000002e-07
137,0.7,0.02001587301492691,34.33296203621483,train,0,False,1.0000000000000002e-07
137,0.7,0.17033317685127258,35.95559313642202,valid,0,False,1.0000000000000002e-07
138,0.7999999999999999,0.020333239808678627,34.33308184396066,train,0,False,1.0000000000000002e-07
138,0.7999999999999999,0.17050300538539886,35.95283243273324,valid,0,False,1.0000000000000002e-07
139,0.8999999999999999,0.02062276192009449,34.33387782870061,train,0,False,1.0000000000000002e-07
139,0.8999999999999999,0.16999609768390656,35.963198502605785,valid,0,False,1.0000000000000002e-07
140,0.0,0.0178526621311903,34.3366356949345,train,0,False,1.0000000000000002e-07
140,0.0,0.1702621877193451,35.95495097549996,valid,0,False,1.0000000000000002e-07
141,0.1,0.01817525178194046,34.33470851980233,train,0,False,1.0000000000000002e-07
141,0.1,0.17024032771587372,35.95912250160981,valid,0,False,1.0000000000000002e-07
142,0.2,0.018453296273946762,34.33805082029939,train,0,False,1.0000000000000002e-07
142,0.2,0.17063818871974945,35.94679543475468,valid,0,False,1.0000000000000002e-07
143,0.30000000000000004,0.018760360777378082,34.3385098231326,train,0,False,1.0000000000000002e-07
143,0.30000000000000004,0.17024363577365875,35.955711055446315,valid,0,False,1.0000000000000002e-07
144,0.4,0.01905507594347,34.338676980541614,train,0,False,1.0000000000000002e-07
144,0.4,0.16999618709087372,35.96168798255617,valid,0,False,1.0000000000000002e-07
145,0.5,0.019352205097675323,34.34016056520196,train,0,False,1.0000000000000002e-07
145,0.5,0.1701458841562271,35.96154660829868,valid,0,False,1.0000000000000002e-07
146,0.6,0.019662130624055862,34.340488687986976,train,0,False,1.0000000000000002e-07
146,0.6,0.17017458379268646,35.959844762077395,valid,0,False,1.0000000000000002e-07
147,0.7,0.019966082647442818,34.342403935914426,train,0,False,1.0000000000000002e-07
147,0.7,0.17029500007629395,35.96301443891419,valid,0,False,1.0000000000000002e-07
148,0.7999999999999999,0.020251918584108353,34.34580541647635,train,0,False,1.0000000000000002e-07
148,0.7999999999999999,0.17009471356868744,35.96158660500531,valid,0,False,1.0000000000000002e-07
149,0.8999999999999999,0.02055392414331436,34.34545274123328,train,0,False,1.0000000000000002e-07
149,0.8999999999999999,0.17057503759860992,35.95527969142022,valid,0,False,1.0000000000000002e-07
150,0.0,0.017800388857722282,34.346279055769706,train,0,False,1.0000000000000002e-07
150,0.0,0.17036260664463043,35.958025424393256,valid,0,False,1.0000000000000002e-07
151,0.1,0.018113933503627777,34.34590317740493,train,0,False,1.0000000000000002e-07
151,0.1,0.17002174258232117,35.964109730076146,valid,0,False,1.0000000000000002e-07
152,0.2,0.01840195246040821,34.34799674027968,train,0,False,1.0000000000000002e-07
152,0.2,0.17027802765369415,35.960461323894265,valid,0,False,1.0000000000000002e-07
153,0.30000000000000004,0.01869831047952175,34.349575383996445,train,0,False,1.0000000000000002e-07
153,0.30000000000000004,0.16983959078788757,35.96869900798949,valid,0,False,1.0000000000000002e-07
154,0.4,0.01900944858789444,34.349717324451696,train,0,False,1.0000000000000002e-07
154,0.4,0.17008325457572937,35.9640479368322,valid,0,False,1.0000000000000002e-07
155,0.5,0.019311215728521347,34.35055265455343,train,0,False,1.0000000000000002e-07
155,0.5,0.1699305921792984,35.96304760373454,valid,0,False,1.0000000000000002e-07
156,0.6,0.019593752920627594,34.352723536337606,train,0,False,1.0000000000000002e-07
156,0.6,0.1697424352169037,35.971885123199804,valid,0,False,1.0000000000000002e-07
157,0.7,0.01988552138209343,34.354087325065336,train,0,False,1.0000000000000002e-07
157,0.7,0.1696321666240692,35.975114986134635,valid,0,False,1.0000000000000002e-07
158,0.7999999999999999,0.020200856029987335,34.35456856151296,train,0,False,1.0000000000000002e-07
158,0.7999999999999999,0.16955435276031494,35.978634265723784,valid,0,False,1.0000000000000002e-07
159,0.8999999999999999,0.020492445677518845,34.355447737334856,train,0,False,1.0000000000000002e-07
159,0.8999999999999999,0.16985009610652924,35.97314597768132,valid,0,False,1.0000000000000002e-07
160,0.0,0.017743723466992378,34.35618659431707,train,0,False,1.0000000000000002e-07
160,0.0,0.16999632120132446,35.96497799216848,valid,0,False,1.0000000000000002e-07
161,0.1,0.01804955303668976,34.35787446979813,train,0,False,1.0000000000000002e-07
161,0.1,0.16947050392627716,35.978287373893025,valid,0,False,1.0000000000000002e-07
162,0.2,0.018349964171648026,34.357579424950394,train,0,False,1.0000000000000002e-07
162,0.2,0.17000660300254822,35.97103026106551,valid,0,False,1.0000000000000002e-07
163,0.30000000000000004,0.018649768084287643,34.3593700764974,train,0,False,1.0000000000000002e-07
163,0.30000000000000004,0.1696978658437729,35.96831828118887,valid,0,False,1.0000000000000002e-07
164,0.4,0.01895182952284813,34.359284076649715,train,0,False,1.0000000000000002e-07
164,0.4,0.16986984014511108,35.9725766416953,valid,0,False,1.0000000000000002e-07
165,0.5,0.019249364733695984,34.36101853532684,train,0,False,1.0000000000000002e-07
165,0.5,0.16979175806045532,35.973765499072535,valid,0,False,1.0000000000000002e-07
166,0.6,0.019548779353499413,34.36247367374877,train,0,False,1.0000000000000002e-07
166,0.6,0.16962622106075287,35.9747681852744,valid,0,False,1.0000000000000002e-07
167,0.7,0.01984473690390587,34.36323279169558,train,0,False,1.0000000000000002e-07
167,0.7,0.16961561143398285,35.974300511880216,valid,0,False,1.0000000000000002e-07
168,0.7999999999999999,0.020142754539847374,34.36408064130561,train,0,False,1.0000000000000002e-07
168,0.7999999999999999,0.16942177712917328,35.97617651510314,valid,0,False,1.0000000000000002e-07
169,0.8999999999999999,0.020443538203835487,34.36509868441346,train,0,False,1.0000000000000002e-07
169,0.8999999999999999,0.16942517459392548,35.98178375316917,valid,0,False,1.0000000000000002e-07
170,0.0,0.017703169956803322,34.36512370817122,train,0,False,1.0000000000000002e-07
170,0.0,0.1694512963294983,35.98265509916224,valid,0,False,1.0000000000000002e-07
171,0.1,0.018017953261733055,34.36538880575855,train,0,False,1.0000000000000002e-07
171,0.1,0.1694137006998062,35.982934114853414,valid,0,False,1.0000000000000002e-07
172,0.2,0.018301328644156456,34.36763181739726,train,0,False,1.0000000000000002e-07
