epoch,lr,loss
111,8.832465034046749e-05,0.0016597574576735497
112,8.81221255505724e-05,0.0016158244106918573
113,8.79180957644361e-05,0.0016510445857420564
114,8.771256903680519e-05,0.0016633534105494618
115,8.750555348152298e-05,0.0016241940902546048
116,8.729705727120911e-05,0.0016510260757058859
117,8.708708863693697e-05,0.0016239611431956291
118,8.68756558679087e-05,0.0016754129901528358
119,8.666276731112801e-05,0.0016869048122316599
120,8.644843137107059e-05,0.0016375223640352488
121,8.623265650935234e-05,0.0016146992566064
122,8.601545124439535e-05,0.0017474350752308965
123,8.579682415109156e-05,0.0016151729505509138
124,8.557678386046428e-05,0.0017037175130099058
125,8.535533905932738e-05,0.0015215674648061395
126,8.513249848994246e-05,0.001534913433715701
127,8.490827094967363e-05,0.0017194555839523673
128,8.468266529064025e-05,0.0018105587223544717
129,8.445569041936743e-05,0.0016865006182342768
130,8.422735529643444e-05,0.001673690159805119
131,8.399766893612096e-05,0.0015402338467538357
132,8.376664040605122e-05,0.0015728446887806058
133,8.3534278826836e-05,0.0016269033076241612
134,8.330059337171258e-05,0.0016808250220492482
135,8.306559326618259e-05,0.0015747381839901209
136,8.282928778764783e-05,0.0015187662793323398
137,8.259168626504395e-05,0.0015596274752169847
138,8.235279807847223e-05,0.0015100997406989336
139,8.211263265882923e-05,0.0015846026362851262
140,8.18711994874345e-05,0.0016715293750166893
141,8.162850809565623e-05,0.0017257343279197812
142,8.138456806453503e-05,0.0016034867148846388
143,8.113938902440564e-05,0.0016204420244321227
144,8.089298065451672e-05,0.0015926365740597248
145,8.064535268264883e-05,0.0016146956477314234
146,8.039651488473028e-05,0.0016467017121613026
147,8.014647708445124e-05,0.0015286910347640514
148,7.989524915287595e-05,0.0016362771857529879
149,7.964284100805297e-05,0.0015907277120277286
150,7.938926261462366e-05,0.001557882409542799
151,7.913452398342881e-05,0.001547802472487092
152,7.887863517111338e-05,0.001544653088785708
153,7.862160627972955e-05,0.0015513404505327344
154,7.836344745633783e-05,0.0015993538545444608
155,7.810416889260653e-05,0.0015688532730564475
156,7.784378082440941e-05,0.001561580691486597
157,7.758229353142152e-05,0.0016878098249435425
158,7.731971733671346e-05,0.0015797808300703764
159,7.705606260634379e-05,0.0014463139232248068
160,7.679133974894983e-05,0.0015050170477479696
161,7.65255592153367e-05,0.0014406978152692318
162,7.62587314980648e-05,0.0015008667251095176
163,7.599086713103547e-05,0.001521947095170617
164,7.572197668907532e-05,0.0014933740021660924
165,7.545207078751857e-05,0.0015101124299690127
166,7.518116008178805e-05,0.0015288455178961158
167,7.490925526697455e-05,0.0014908305602148175
168,7.463636707741458e-05,0.0015567101072520018
169,7.436250628626662e-05,0.001469897571951151
170,7.408768370508576e-05,0.0015677695628255606
171,7.381191018339696e-05,0.0014646124327555299
172,7.353519660826665e-05,0.0015229746932163835
173,7.325755390387292e-05,0.0013233177596703172
174,7.297899303107441e-05,0.0014743786305189133
175,7.269952498697734e-05,0.0015328485751524568
176,7.241916080450163e-05,0.0016092064324766397
177,7.21379115519451e-05,0.0015096199931576848
178,7.185578833254664e-05,0.0014576178509742022
179,7.157280228404795e-05,0.001578380586579442
180,7.128896457825364e-05,0.0015312606701627374
181,7.100428642059033e-05,0.001588067621923983
182,7.071877904966423e-05,0.0014201354933902621
183,7.043245373681747e-05,0.0014329368714243174
184,7.014532178568314e-05,0.001488064182922244
185,6.985739453173903e-05,0.0014577998081222177
186,6.956868334186013e-05,0.0014160895952954888
187,6.927919961386984e-05,0.0014856909401714802
188,6.898895477609007e-05,0.001437130500562489
189,6.869796028689001e-05,0.0014165017055347562
190,6.840622763423391e-05,0.0014940043911337852
191,6.811376833522729e-05,0.001400565728545189
192,6.782059393566253e-05,0.0015029722126200795
193,6.752671600956295e-05,0.001418587751686573
194,6.723214615872585e-05,0.0013721664436161518
195,6.693689601226458e-05,0.001540539087727666
196,6.664097722614934e-05,0.0014496196527034044
197,6.634440148274713e-05,0.0015463109593838453
198,6.604718049036048e-05,0.001494171330705285
199,6.574932598276525e-05,0.001469881972298026
200,6.545084971874738e-05,0.0015007936162874103
201,6.515176348163871e-05,0.0013826019130647182
202,6.485207907885175e-05,0.0015765613643452525
203,6.455180834141359e-05,0.0013897093012928963
204,6.42509631234988e-05,0.0014678079169243574
205,6.394955530196147e-05,0.0014293191488832235
206,6.364759677586627e-05,0.001386751770041883
207,6.334509946601879e-05,0.0014826217666268349
208,6.304207531449486e-05,0.001409568591043353
209,6.273853628416911e-05,0.0014352853177115321
210,6.243449435824276e-05,0.001486594439484179
211,6.212996153977037e-05,0.001471975352615118
212,6.182494985118624e-05,0.0014715964207425714
213,6.151947133382954e-05,0.0014089420437812805
214,6.121353804746907e-05,0.001425189315341413
215,6.090716206982714e-05,0.0014671713579446077
216,6.0600355496102745e-05,0.0015461691655218601
217,6.029313043849407e-05,0.0013186800060793757
218,5.9985499025720346e-05,0.0013596429489552975
219,5.967747340254303e-05,0.0013881573686376214
220,5.9369065729286245e-05,0.001372209400869906
221,5.906028818135687e-05,0.001358906039968133
222,5.875115294876381e-05,0.0013656544033437967
223,5.844167223563669e-05,0.0013704767916351557
224,5.813185825974419e-05,0.0013228219468146563
225,5.782172325201155e-05,0.0013772558886557817
226,5.751127945603786e-05,0.0013955022441223264
227,5.7200539127612604e-05,0.0013602747349068522
228,5.68895145342319e-05,0.0013225963339209557
229,5.6578217954614134e-05,0.001378942746669054
230,5.6266661678215216e-05,0.0014408738352358341
231,5.595485800474349e-05,0.0013194818748161197
232,5.564281924367408e-05,0.0013520673383027315
233,5.5330557713763e-05,0.0013339438010007143
234,5.5018085742560744e-05,0.001326384604908526
235,5.470541566592573e-05,0.0012610816629603505
236,5.439255982753717e-05,0.0014657371211797
237,5.407953057840789e-05,0.0013841078616678715
238,5.3766340276396646e-05,0.0013845824869349599
239,5.345300128572031e-05,0.0013835928402841091
240,5.313952597646568e-05,0.0013228296302258968
241,5.2825926724101236e-05,0.0013168781297281384
242,5.2512215908988484e-05,0.001331852632574737
243,5.219840591589325e-05,0.0012684508692473173
244,5.188450913349674e-05,0.001326806261204183
245,5.157053795390642e-05,0.0013253168435767293
246,5.125650477216688e-05,0.0013293309602886438
247,5.094242198577042e-05,0.0012559632305055857
248,5.062830199416764e-05,0.0012935809791088104
249,5.0314157198277954e-05,0.0013351814122870564
250,5e-05,0.0013710795901715755
251,4.968584280172206e-05,0.0012804132420569658
252,4.9371698005832365e-05,0.0012355167418718338
253,4.90575780142296e-05,0.0012964908964931965
254,4.874349522783313e-05,0.0012632851721718907
255,4.8429462046093585e-05,0.0013046907261013985
256,4.811549086650327e-05,0.0013887786772102118
257,4.7801594084106763e-05,0.0013409687671810389
258,4.748778409101153e-05,0.0012949383817613125
259,4.7174073275898776e-05,0.001290871761739254
260,4.6860474023534335e-05,0.0013937276089563966
261,4.654699871427971e-05,0.0013096753973513842
262,4.623365972360337e-05,0.0012414776720106602
263,4.592046942159213e-05,0.0013101996155455709
264,4.560744017246284e-05,0.001289401319809258
265,4.529458433407429e-05,0.001311671338044107
266,4.498191425743925e-05,0.0013191545149311423
267,4.466944228623701e-05,0.0013052906142547727
268,4.435718075632592e-05,0.0012263321550562978
269,4.404514199525651e-05,0.0012474836548790336
270,4.373333832178478e-05,0.0012410591589286923
271,4.342178204538588e-05,0.0012058538850396872
272,4.31104854657681e-05,0.001256760791875422
273,4.2799460872387394e-05,0.0012283571995794773
274,4.2488720543962146e-05,0.001324901357293129
275,4.2178276747988446e-05,0.0011989434715360403
276,4.1868141740255823e-05,0.0011918499367311597
277,4.155832776436331e-05,0.0012308632722124457
278,4.1248847051236195e-05,0.0012404121225699782
279,4.093971181864313e-05,0.0012034006649628282
280,4.063093427071376e-05,0.001168118673376739
281,4.032252659745699e-05,0.0012390533229336143
282,4.001450097427966e-05,0.0011844487162306905
283,3.9706869561505946e-05,0.0012688323622569442
284,3.939964450389728e-05,0.001212149509228766
285,3.9092837930172884e-05,0.0012114385608583689
286,3.878646195253095e-05,0.0013181214453652501
287,3.848052866617049e-05,0.0011621278245002031
288,3.817505014881378e-05,0.0011822109809145331
289,3.787003846022964e-05,0.0011435176711529493
290,3.756550564175727e-05,0.0011787982657551765
291,3.72614637158309e-05,0.001214787014760077
292,3.6957924685505167e-05,0.001185945700854063
293,3.665490053398123e-05,0.0011711830738931894
294,3.635240322413374e-05,0.001196864526718855
295,3.605044469803854e-05,0.0011745530646294355
296,3.5749036876501194e-05,0.0011281525949016213
297,3.544819165858642e-05,0.0012121821055188775
298,3.5147920921148267e-05,0.0012551895342767239
299,3.484823651836131e-05,0.0011614514514803886
300,3.4549150281252636e-05,0.0011881941463798285
301,3.425067401723477e-05,0.0011912278132513165
302,3.3952819509639534e-05,0.0011630684603005648
303,3.3655598517252885e-05,0.00120574701577425
304,3.335902277385067e-05,0.0011535810772329569
305,3.3063103987735433e-05,0.0011282507330179214
306,3.276785384127415e-05,0.0012545190984383225
307,3.247328399043706e-05,0.0011676234425976872
308,3.217940606433747e-05,0.0012201990466564894
309,3.188623166477272e-05,0.001160438172519207
310,3.1593772365766105e-05,0.0010959014762192965
311,3.130203971310999e-05,0.0011062369449064136
312,3.101104522390995e-05,0.0011390409199520946
313,3.072080038613018e-05,0.0010975964833050966
314,3.043131665813988e-05,0.0011598512064665556
315,3.0142605468260978e-05,0.0011475177016109228
316,2.9854678214316873e-05,0.0011308081448078156
317,2.9567546263182556e-05,0.0011784957023337483
318,2.9281220950335796e-05,0.0011712465202435851
319,2.899571357940969e-05,0.0011134013766422868
320,2.8711035421746367e-05,0.0010492458241060376
321,2.8427197715952047e-05,0.0011533471988514066
322,2.8144211667453368e-05,0.001078177709132433
